key,value,date
MESAARPLA,583.00,08/05/2014
MESAARPLA,595.00,09/05/2014
MESAARPLA,608.00,10/05/2014
MESAARPLA,608.00,11/05/2014
MESAARPLA,608.00,12/05/2014
MESAARPLA,593.00,13/05/2014
MESAARPLA,599.00,14/05/2014
MESAARPLA,600.00,15/05/2014
MESAARPLA,596.00,16/05/2014
MESAARPLA,578.00,17/05/2014
MESAARPLA,578.00,18/05/2014
MESAARPLA,578.00,19/05/2014
MESAARPLA,591.00,20/05/2014
MESAARPLA,598.00,21/05/2014
MESAARPLA,593.00,22/05/2014
MESAARPLA,594.00,23/05/2014
MESAARPLA,594.00,24/05/2014
MESAARPLA,594.00,25/05/2014
MESAARPLA,594.00,26/05/2014
MESAARPLA,588.00,27/05/2014
MESAARPLA,584.00,28/05/2014
MESAARPLA,577.00,29/05/2014
MESAARPLA,590.00,30/05/2014
MESAARPLA,578.00,31/05/2014
MESAARPLA,578.00,01/06/2014
MESAARPLA,578.00,02/06/2014
MESAARPLA,571.00,03/06/2014
MESAARPLA,561.00,04/06/2014
MESAARPLA,583.00,05/06/2014
MESAARPLA,584.00,06/06/2014
MESAARPLA,573.00,07/06/2014
MESAARPLA,573.00,08/06/2014
MESAARPLA,573.00,09/06/2014
MESAARPLA,574.00,10/06/2014
MESAARPLA,575.00,11/06/2014
MESAARPLA,583.00,12/06/2014
MESAARPLA,578.00,13/06/2014
MESAARPLA,540.00,14/06/2014
MESAARPLA,540.00,15/06/2014
MESAARPLA,540.00,16/06/2014
MESAARPLA,540.00,17/06/2014
MESAARPLA,545.00,18/06/2014
MESAARPLA,553.00,19/06/2014
MESAARPLA,558.00,20/06/2014
MESAARPLA,558.00,21/06/2014
MESAARPLA,558.00,22/06/2014
MESAARPLA,558.00,23/06/2014
MESAARPLA,569.00,24/06/2014
MESAARPLA,570.00,25/06/2014
MESAARPLA,567.00,26/06/2014
MESAARPLA,575.00,27/06/2014
MESAARPLA,587.00,28/06/2014
MESAARPLA,587.00,29/06/2014
MESAARPLA,587.00,30/06/2014
MESAARPLA,574.00,01/07/2014
MESAARPLA,588.00,02/07/2014
MESAARPLA,575.00,03/07/2014
MESAARPLA,575.00,04/07/2014
MESAARPLA,582.00,05/07/2014
MESAARPLA,582.00,06/07/2014
MESAARPLA,582.00,07/07/2014
MESAARPLA,575.00,08/07/2014
MESAARPLA,580.00,09/07/2014
MESAARPLA,580.00,10/07/2014
MESAARPLA,579.00,11/07/2014
MESAARPLA,586.00,12/07/2014
MESAARPLA,586.00,13/07/2014
MESAARPLA,586.00,14/07/2014
MESAARPLA,579.00,15/07/2014
MESAARPLA,577.00,16/07/2014
MESAARPLA,601.00,17/07/2014
MESAARPLA,596.00,18/07/2014
MESAARPLA,598.00,19/07/2014
MESAARPLA,598.00,20/07/2014
MESAARPLA,598.00,21/07/2014
MESAARPLA,557.00,22/07/2014
MESAARPLA,562.00,23/07/2014
MESAARPLA,553.00,24/07/2014
MESAARPLA,501.00,25/07/2014
MESAARPLA,510.00,26/07/2014
MESAARPLA,510.00,27/07/2014
MESAARPLA,510.00,28/07/2014
MESAARPLA,509.00,29/07/2014
MESAARPLA,515.00,30/07/2014
MESAARPLA,510.00,31/07/2014
MESAARPLA,508.00,01/08/2014
MESAARPLA,525.00,02/08/2014
MESAARPLA,525.00,03/08/2014
MESAARPLA,525.00,04/08/2014
MESAARPLA,506.00,05/08/2014
MESAARPLA,519.00,06/08/2014
MESAARPLA,508.00,07/08/2014
MESAARPLA,521.00,08/08/2014
MESAARPLA,504.00,09/08/2014
MESAARPLA,504.00,10/08/2014
MESAARPLA,504.00,11/08/2014
MESAARPLA,507.00,12/08/2014
MESAARPLA,513.00,13/08/2014
MESAARPLA,503.00,14/08/2014
MESAARPLA,501.00,15/08/2014
MESAARPLA,524.00,16/08/2014
MESAARPLA,524.00,17/08/2014
MESAARPLA,524.00,18/08/2014
MESAARPLA,524.00,19/08/2014
MESAARPLA,507.00,20/08/2014
MESAARPLA,496.00,21/08/2014
MESAARPLA,504.00,22/08/2014
MESAARPLA,498.00,23/08/2014
MESAARPLA,498.00,24/08/2014
MESAARPLA,498.00,25/08/2014
MESAARPLA,494.00,26/08/2014
MESAARPLA,499.00,27/08/2014
MESAARPLA,484.00,28/08/2014
MESAARPLA,484.00,29/08/2014
MESAARPLA,499.00,30/08/2014
MESAARPLA,499.00,31/08/2014
MESAARPLA,499.00,01/09/2014
MESAARPLA,457.00,02/09/2014
MESAARPLA,455.00,03/09/2014
MESAARPLA,463.00,04/09/2014
MESAARPLA,479.00,05/09/2014
MESAARPLA,485.00,06/09/2014
MESAARPLA,485.00,07/09/2014
MESAARPLA,485.00,08/09/2014
MESAARPLA,509.00,09/09/2014
MESAARPLA,492.00,10/09/2014
MESAARPLA,480.00,11/09/2014
MESAARPLA,485.00,12/09/2014
MESAARPLA,484.00,13/09/2014
MESAARPLA,484.00,14/09/2014
MESAARPLA,484.00,15/09/2014
MESAARPLA,481.00,16/09/2014
MESAARPLA,481.00,17/09/2014
MESAARPLA,488.00,18/09/2014
MESAARPLA,497.00,19/09/2014
MESAARPLA,493.00,20/09/2014
MESAARPLA,493.00,21/09/2014
MESAARPLA,493.00,22/09/2014
MESAARPLA,473.00,23/09/2014
MESAARPLA,477.00,24/09/2014
MESAARPLA,466.00,25/09/2014
MESAARPLA,478.00,26/09/2014
MESAARPLA,490.00,27/09/2014
MESAARPLA,490.00,28/09/2014
MESAARPLA,490.00,29/09/2014
MESAARPLA,500.00,30/09/2014
MESAARPLA,509.00,01/10/2014
MESAARPLA,509.00,02/10/2014
MESAARPLA,535.00,03/10/2014
MESAARPLA,535.00,04/10/2014
MESAARPLA,535.00,05/10/2014
MESAARPLA,535.00,06/10/2014
MESAARPLA,516.00,07/10/2014
MESAARPLA,515.00,08/10/2014
MESAARPLA,509.00,09/10/2014
MESAARPLA,520.00,10/10/2014
MESAARPLA,511.00,11/10/2014
MESAARPLA,511.00,12/10/2014
MESAARPLA,511.00,13/10/2014
MESAARPLA,511.00,14/10/2014
MESAARPLA,516.00,15/10/2014
MESAARPLA,507.00,16/10/2014
MESAARPLA,504.00,17/10/2014
MESAARPLA,511.00,18/10/2014
MESAARPLA,511.00,19/10/2014
MESAARPLA,511.00,20/10/2014
MESAARPLA,498.00,21/10/2014
MESAARPLA,517.00,22/10/2014
MESAARPLA,537.00,23/10/2014
MESAARPLA,536.00,24/10/2014
MESAARPLA,514.00,25/10/2014
MESAARPLA,514.00,26/10/2014
MESAARPLA,514.00,27/10/2014
MESAARPLA,514.00,28/10/2014
MESAARPLA,518.00,29/10/2014
MESAARPLA,522.00,30/10/2014
MESAARPLA,521.00,31/10/2014
MESAARPLA,507.00,01/11/2014
MESAARPLA,507.00,02/11/2014
MESAARPLA,507.00,03/11/2014
MESAARPLA,531.00,04/11/2014
MESAARPLA,521.00,05/11/2014
MESAARPLA,520.00,06/11/2014
MESAARPLA,544.00,07/11/2014
MESAARPLA,539.00,08/11/2014
MESAARPLA,539.00,09/11/2014
MESAARPLA,539.00,10/11/2014
MESAARPLA,544.00,11/11/2014
MESAARPLA,571.00,12/11/2014
MESAARPLA,518.00,13/11/2014
MESAARPLA,483.00,14/11/2014
MESAARPLA,471.00,15/11/2014
MESAARPLA,471.00,16/11/2014
MESAARPLA,471.00,17/11/2014
MESAARPLA,380.00,18/11/2014
MESAARPLA,319.00,19/11/2014
MESAARPLA,271.00,20/11/2014
MESAARPLA,249.00,21/11/2014
MESAARPLA,264.00,22/11/2014
MESAARPLA,264.00,23/11/2014
MESAARPLA,264.00,24/11/2014
MESAARPLA,264.00,25/11/2014
MESAARPLA,251.00,26/11/2014
MESAARPLA,213.00,27/11/2014
MESAARPLA,210.00,28/11/2014
MESAARPLA,211.00,29/11/2014
MESAARPLA,211.00,30/11/2014
MESAARPLA,211.00,01/12/2014
MESAARPLA,189.00,02/12/2014
MESAARPLA,166.00,03/12/2014
MESAARPLA,150.00,04/12/2014
MESAARPLA,162.00,05/12/2014
MESAARPLA,149.00,06/12/2014
MESAARPLA,149.00,07/12/2014
MESAARPLA,149.00,08/12/2014
MESAARPLA,149.00,09/12/2014
MESAARPLA,164.00,10/12/2014
MESAARPLA,165.00,11/12/2014
MESAARPLA,166.00,12/12/2014
MESAARPLA,154.00,13/12/2014
MESAARPLA,154.00,14/12/2014
MESAARPLA,154.00,15/12/2014
MESAARPLA,155.00,16/12/2014
MESAARPLA,166.00,17/12/2014
MESAARPLA,160.00,18/12/2014
MESAARPLA,158.00,19/12/2014
MESAARPLA,149.00,20/12/2014
MESAARPLA,149.00,21/12/2014
MESAARPLA,149.00,22/12/2014
MESAARPLA,150.00,23/12/2014
MESAARPLA,168.00,24/12/2014
MESAARPLA,168.00,25/12/2014
MESAARPLA,168.00,26/12/2014
MESAARPLA,168.00,27/12/2014
MESAARPLA,168.00,28/12/2014
MESAARPLA,168.00,29/12/2014
MESAARPLA,183.00,30/12/2014
MESAARPLA,184.00,31/12/2014
MESADES,0.00,01/01/2013
MESADES,0.00,02/01/2013
MESADES,0.00,03/01/2013
MESADES,0.00,04/01/2013
MESADES,0.00,05/01/2013
MESADES,0.00,06/01/2013
MESADES,0.00,07/01/2013
MESADES,0.00,08/01/2013
MESADES,0.00,09/01/2013
MESADES,0.00,10/01/2013
MESADES,0.00,11/01/2013
MESADES,0.00,12/01/2013
MESADES,0.00,13/01/2013
MESADES,0.00,14/01/2013
MESADES,0.00,15/01/2013
MESADES,0.00,16/01/2013
MESADES,0.00,17/01/2013
MESADES,0.00,18/01/2013
MESADES,0.00,19/01/2013
MESADES,0.00,20/01/2013
MESADES,0.00,21/01/2013
MESADES,0.00,22/01/2013
MESADES,0.00,23/01/2013
MESADES,0.00,24/01/2013
MESADES,0.00,25/01/2013
MESADES,0.00,26/01/2013
MESADES,0.00,27/01/2013
MESADES,0.00,28/01/2013
MESADES,0.00,29/01/2013
MESADES,0.00,30/01/2013
MESADES,0.00,31/01/2013
MESADES,0.00,01/02/2013
MESADES,0.00,02/02/2013
MESADES,0.00,03/02/2013
MESADES,0.00,04/02/2013
MESADES,0.00,05/02/2013
MESADES,0.00,06/02/2013
MESADES,0.00,07/02/2013
MESADES,0.00,08/02/2013
MESADES,0.00,09/02/2013
MESADES,0.00,10/02/2013
MESADES,0.00,11/02/2013
MESADES,0.00,12/02/2013
MESADES,0.00,13/02/2013
MESADES,0.00,14/02/2013
MESADES,0.00,15/02/2013
MESADES,0.00,16/02/2013
MESADES,0.00,17/02/2013
MESADES,0.00,18/02/2013
MESADES,0.00,19/02/2013
MESADES,0.00,20/02/2013
MESADES,0.00,21/02/2013
MESADES,0.00,22/02/2013
MESADES,0.00,23/02/2013
MESADES,0.00,24/02/2013
MESADES,0.00,25/02/2013
MESADES,0.00,26/02/2013
MESADES,0.00,27/02/2013
MESADES,0.00,28/02/2013
MESADES,0.00,01/03/2013
MESADES,0.00,02/03/2013
MESADES,0.00,03/03/2013
MESADES,0.00,04/03/2013
MESADES,0.00,05/03/2013
MESADES,0.00,06/03/2013
MESADES,0.00,07/03/2013
MESADES,0.00,08/03/2013
MESADES,0.00,09/03/2013
MESADES,0.00,10/03/2013
MESADES,0.00,11/03/2013
MESADES,0.00,12/03/2013
MESADES,0.00,13/03/2013
MESADES,0.00,14/03/2013
MESADES,0.00,15/03/2013
MESADES,0.00,16/03/2013
MESADES,0.00,17/03/2013
MESADES,0.00,18/03/2013
MESADES,0.00,19/03/2013
MESADES,0.00,20/03/2013
MESADES,0.00,21/03/2013
MESADES,0.00,22/03/2013
MESADES,0.00,23/03/2013
MESADES,0.00,24/03/2013
MESADES,0.00,25/03/2013
MESADES,0.00,26/03/2013
MESADES,0.00,27/03/2013
MESADES,0.00,28/03/2013
MESADES,0.00,29/03/2013
MESADES,0.00,30/03/2013
MESADES,0.00,31/03/2013
MESADES,0.00,01/04/2013
MESADES,0.00,02/04/2013
MESADES,0.00,03/04/2013
MESADES,0.00,04/04/2013
MESADES,0.00,05/04/2013
MESADES,0.00,06/04/2013
MESADES,0.00,07/04/2013
MESADES,0.00,08/04/2013
MESADES,0.00,09/04/2013
MESADES,0.00,10/04/2013
MESADES,0.00,11/04/2013
MESADES,0.00,12/04/2013
MESADES,0.00,13/04/2013
MESADES,0.00,14/04/2013
MESADES,0.00,15/04/2013
MESADES,0.00,16/04/2013
MESADES,0.00,17/04/2013
MESADES,0.00,18/04/2013
MESADES,0.00,19/04/2013
MESADES,0.00,20/04/2013
MESADES,0.00,21/04/2013
MESADES,0.00,22/04/2013
MESADES,0.00,23/04/2013
MESADES,0.00,24/04/2013
MESADES,0.00,25/04/2013
MESADES,0.00,26/04/2013
MESADES,0.00,27/04/2013
MESADES,0.00,28/04/2013
MESADES,0.00,29/04/2013
MESADES,0.00,30/04/2013
MESADES,0.00,01/05/2013
MESADES,0.00,02/05/2013
MESADES,0.00,03/05/2013
MESADES,0.00,04/05/2013
MESADES,0.00,05/05/2013
MESADES,0.00,06/05/2013
MESADES,0.00,07/05/2013
MESADES,0.00,08/05/2013
MESADES,0.00,09/05/2013
MESADES,0.00,10/05/2013
MESADES,0.00,11/05/2013
MESADES,0.00,12/05/2013
MESADES,0.00,13/05/2013
MESADES,0.00,14/05/2013
MESADES,0.00,15/05/2013
MESADES,0.00,16/05/2013
MESADES,1.00,17/05/2013
MESADES,1.00,18/05/2013
MESADES,1.00,19/05/2013
MESADES,1.00,20/05/2013
MESADES,1.00,21/05/2013
MESADES,1.00,22/05/2013
MESADES,1.00,23/05/2013
MESADES,1.00,24/05/2013
MESADES,1.00,25/05/2013
MESADES,1.00,26/05/2013
MESADES,1.00,27/05/2013
MESADES,1.00,28/05/2013
MESADES,2.00,29/05/2013
MESADES,1.00,30/05/2013
MESADES,1.00,31/05/2013
MESADES,1.00,01/06/2013
MESADES,1.00,02/06/2013
MESADES,1.00,03/06/2013
MESADES,1.00,04/06/2013
MESADES,3.00,05/06/2013
MESADES,1.00,06/06/2013
MESADES,1.00,07/06/2013
MESADES,1.00,08/06/2013
MESADES,1.00,09/06/2013
MESADES,1.00,10/06/2013
MESADES,1.00,11/06/2013
MESADES,1.00,12/06/2013
MESADES,1.00,13/06/2013
MESADES,1.00,14/06/2013
MESADES,2.00,15/06/2013
MESADES,2.00,16/06/2013
MESADES,2.00,17/06/2013
MESADES,2.00,18/06/2013
MESADES,2.00,19/06/2013
MESADES,1.00,20/06/2013
MESADES,1.00,21/06/2013
MESADES,1.00,22/06/2013
MESADES,1.00,23/06/2013
MESADES,1.00,24/06/2013
MESADES,1.00,25/06/2013
MESADES,1.00,26/06/2013
MESADES,1.00,27/06/2013
MESADES,1.00,28/06/2013
MESADES,1.00,29/06/2013
MESADES,1.00,30/06/2013
MESADES,1.00,01/07/2013
MESADES,1.00,02/07/2013
MESADES,1.00,03/07/2013
MESADES,2.00,04/07/2013
MESADES,2.00,05/07/2013
MESADES,15.00,06/07/2013
MESADES,15.00,07/07/2013
MESADES,15.00,08/07/2013
MESADES,3.00,09/07/2013
MESADES,3.00,10/07/2013
MESADES,3.00,11/07/2013
MESADES,3.00,12/07/2013
MESADES,3.00,13/07/2013
MESADES,3.00,14/07/2013
MESADES,3.00,15/07/2013
MESADES,3.00,16/07/2013
MESADES,3.00,17/07/2013
MESADES,3.00,18/07/2013
MESADES,3.00,19/07/2013
MESADES,3.00,20/07/2013
MESADES,3.00,21/07/2013
MESADES,3.00,22/07/2013
MESADES,22.00,23/07/2013
MESADES,16.00,24/07/2013
MESADES,3.00,25/07/2013
MESADES,23.00,26/07/2013
MESADES,4.00,27/07/2013
MESADES,4.00,28/07/2013
MESADES,4.00,29/07/2013
MESADES,4.00,30/07/2013
MESADES,4.00,31/07/2013
MESADES,4.00,01/08/2013
MESADES,3.00,02/08/2013
MESADES,3.00,03/08/2013
MESADES,3.00,04/08/2013
MESADES,3.00,05/08/2013
MESADES,19.00,06/08/2013
MESADES,52.00,07/08/2013
MESADES,56.00,08/08/2013
MESADES,55.00,09/08/2013
MESADES,56.00,10/08/2013
MESADES,56.00,11/08/2013
MESADES,56.00,12/08/2013
MESADES,56.00,13/08/2013
MESADES,57.00,14/08/2013
MESADES,67.00,15/08/2013
MESADES,68.00,16/08/2013
MESADES,69.00,17/08/2013
MESADES,69.00,18/08/2013
MESADES,69.00,19/08/2013
MESADES,69.00,20/08/2013
MESADES,73.00,21/08/2013
MESADES,73.00,22/08/2013
MESADES,34.00,23/08/2013
MESADES,35.00,24/08/2013
MESADES,35.00,25/08/2013
MESADES,35.00,26/08/2013
MESADES,35.00,27/08/2013
MESADES,36.00,28/08/2013
MESADES,40.00,29/08/2013
MESADES,89.00,30/08/2013
MESADES,96.00,31/08/2013
MESADES,96.00,01/09/2013
MESADES,96.00,02/09/2013
MESADES,45.00,03/09/2013
MESADES,33.00,04/09/2013
MESADES,28.00,05/09/2013
MESADES,13.00,06/09/2013
MESADES,25.00,07/09/2013
MESADES,25.00,08/09/2013
MESADES,25.00,09/09/2013
MESADES,17.00,10/09/2013
MESADES,14.00,11/09/2013
MESADES,40.00,12/09/2013
MESADES,15.00,13/09/2013
MESADES,40.00,14/09/2013
MESADES,40.00,15/09/2013
MESADES,40.00,16/09/2013
MESADES,53.00,17/09/2013
MESADES,27.00,18/09/2013
MESADES,27.00,19/09/2013
MESADES,44.00,20/09/2013
MESADES,33.00,21/09/2013
MESADES,33.00,22/09/2013
MESADES,33.00,23/09/2013
MESADES,89.00,24/09/2013
MESADES,69.00,25/09/2013
MESADES,46.00,26/09/2013
MESADES,52.00,27/09/2013
MESADES,43.00,28/09/2013
MESADES,43.00,29/09/2013
MESADES,43.00,30/09/2013
MESADES,46.00,01/10/2013
MESADES,31.00,02/10/2013
MESADES,38.00,03/10/2013
MESADES,26.00,04/10/2013
MESADES,43.00,05/10/2013
MESADES,43.00,06/10/2013
MESADES,43.00,07/10/2013
MESADES,21.00,08/10/2013
MESADES,32.00,09/10/2013
MESADES,48.00,10/10/2013
MESADES,45.00,11/10/2013
MESADES,50.00,12/10/2013
MESADES,50.00,13/10/2013
MESADES,50.00,14/10/2013
MESADES,50.00,15/10/2013
MESADES,68.00,16/10/2013
MESADES,93.00,17/10/2013
MESADES,82.00,18/10/2013
MESADES,73.00,19/10/2013
MESADES,73.00,20/10/2013
MESADES,73.00,21/10/2013
MESADES,87.00,22/10/2013
MESADES,26.00,23/10/2013
MESADES,32.00,24/10/2013
MESADES,54.00,25/10/2013
MESADES,50.00,26/10/2013
MESADES,50.00,27/10/2013
MESADES,50.00,28/10/2013
MESADES,75.00,29/10/2013
MESADES,52.00,30/10/2013
MESADES,56.00,31/10/2013
MESADES,49.00,01/11/2013
MESADES,51.00,02/11/2013
MESADES,51.00,03/11/2013
MESADES,51.00,04/11/2013
MESADES,43.00,05/11/2013
MESADES,28.00,06/11/2013
MESADES,39.00,07/11/2013
MESADES,42.00,08/11/2013
MESADES,49.00,09/11/2013
MESADES,49.00,10/11/2013
MESADES,49.00,11/11/2013
MESADES,47.00,12/11/2013
MESADES,51.00,13/11/2013
MESADES,48.00,14/11/2013
MESADES,54.00,15/11/2013
MESADES,53.00,16/11/2013
MESADES,53.00,17/11/2013
MESADES,53.00,18/11/2013
MESADES,57.00,19/11/2013
MESADES,57.00,20/11/2013
MESADES,63.00,21/11/2013
MESADES,55.00,22/11/2013
MESADES,51.00,23/11/2013
MESADES,51.00,24/11/2013
MESADES,51.00,25/11/2013
MESADES,51.00,26/11/2013
MESADES,44.00,27/11/2013
MESADES,39.00,28/11/2013
MESADES,42.00,29/11/2013
MESADES,43.00,30/11/2013
MESADES,43.00,01/12/2013
MESADES,43.00,02/12/2013
MESADES,49.00,03/12/2013
MESADES,49.00,04/12/2013
MESADES,51.00,05/12/2013
MESADES,72.00,06/12/2013
MESADES,55.00,07/12/2013
MESADES,55.00,08/12/2013
MESADES,55.00,09/12/2013
MESADES,62.00,10/12/2013
MESADES,75.00,11/12/2013
MESADES,129.00,12/12/2013
MESADES,198.00,13/12/2013
MESADES,309.00,14/12/2013
MESADES,309.00,15/12/2013
MESADES,309.00,16/12/2013
MESADES,284.00,17/12/2013
MESADES,178.00,18/12/2013
MESADES,125.00,19/12/2013
MESADES,144.00,20/12/2013
MESADES,171.00,21/12/2013
MESADES,171.00,22/12/2013
MESADES,171.00,23/12/2013
MESADES,171.00,24/12/2013
MESADES,171.00,25/12/2013
MESADES,171.00,26/12/2013
MESADES,226.00,27/12/2013
MESADES,213.00,28/12/2013
MESADES,213.00,29/12/2013
MESADES,213.00,30/12/2013
MESADES,213.00,31/12/2013
MESADES,213.00,01/01/2014
MESADES,213.00,02/01/2014
MESADES,138.00,03/01/2014
MESADES,110.00,04/01/2014
MESADES,110.00,05/01/2014
MESADES,110.00,06/01/2014
MESADES,205.00,07/01/2014
MESADES,79.00,08/01/2014
MESADES,69.00,09/01/2014
MESADES,54.00,10/01/2014
MESADES,40.00,11/01/2014
MESADES,40.00,12/01/2014
MESADES,40.00,13/01/2014
MESADES,37.00,14/01/2014
MESADES,36.00,15/01/2014
MESADES,38.00,16/01/2014
MESADES,34.00,17/01/2014
MESADES,34.00,18/01/2014
MESADES,34.00,19/01/2014
MESADES,34.00,20/01/2014
MESADES,38.00,21/01/2014
MESADES,75.00,22/01/2014
MESADES,37.00,23/01/2014
MESADES,37.00,24/01/2014
MESADES,42.00,25/01/2014
MESADES,42.00,26/01/2014
MESADES,42.00,27/01/2014
MESADES,65.00,28/01/2014
MESADES,70.00,29/01/2014
MESADES,45.00,30/01/2014
MESADES,49.00,31/01/2014
MESADES,43.00,01/02/2014
MESADES,43.00,02/02/2014
MESADES,43.00,03/02/2014
MESADES,35.00,04/02/2014
MESADES,38.00,05/02/2014
MESADES,50.00,06/02/2014
MESADES,49.00,07/02/2014
MESADES,39.00,08/02/2014
MESADES,39.00,09/02/2014
MESADES,39.00,10/02/2014
MESADES,38.00,11/02/2014
MESADES,45.00,12/02/2014
MESADES,40.00,13/02/2014
MESADES,43.00,14/02/2014
MESADES,65.00,15/02/2014
MESADES,65.00,16/02/2014
MESADES,65.00,17/02/2014
MESADES,63.00,18/02/2014
MESADES,69.00,19/02/2014
MESADES,66.00,20/02/2014
MESADES,60.00,21/02/2014
MESADES,63.00,22/02/2014
MESADES,63.00,23/02/2014
MESADES,63.00,24/02/2014
MESADES,46.00,25/02/2014
MESADES,48.00,26/02/2014
MESADES,37.00,27/02/2014
MESADES,51.00,28/02/2014
MESADES,42.00,01/03/2014
MESADES,42.00,02/03/2014
MESADES,42.00,03/03/2014
MESADES,42.00,04/03/2014
MESADES,42.00,05/03/2014
MESADES,50.00,06/03/2014
MESADES,36.00,07/03/2014
MESADES,53.00,08/03/2014
MESADES,53.00,09/03/2014
MESADES,53.00,10/03/2014
MESADES,64.00,11/03/2014
MESADES,51.00,12/03/2014
MESADES,74.00,13/03/2014
MESADES,35.00,14/03/2014
MESADES,39.00,15/03/2014
MESADES,39.00,16/03/2014
MESADES,39.00,17/03/2014
MESADES,38.00,18/03/2014
MESADES,44.00,19/03/2014
MESADES,51.00,20/03/2014
MESADES,47.00,21/03/2014
MESADES,81.00,22/03/2014
MESADES,81.00,23/03/2014
MESADES,81.00,24/03/2014
MESADES,81.00,25/03/2014
MESADES,54.00,26/03/2014
MESADES,38.00,27/03/2014
MESADES,42.00,28/03/2014
MESADES,34.00,29/03/2014
MESADES,34.00,30/03/2014
MESADES,35.00,31/03/2014
MESADES,38.00,01/04/2014
MESADES,37.00,02/04/2014
MESADES,37.00,03/04/2014
MESADES,56.00,04/04/2014
MESADES,62.00,05/04/2014
MESADES,62.00,06/04/2014
MESADES,62.00,07/04/2014
MESADES,40.00,08/04/2014
MESADES,36.00,09/04/2014
MESADES,37.00,10/04/2014
MESADES,37.00,11/04/2014
MESADES,38.00,12/04/2014
MESADES,38.00,13/04/2014
MESADES,38.00,14/04/2014
MESADES,51.00,15/04/2014
MESADES,118.00,16/04/2014
MESADES,108.00,17/04/2014
MESADES,108.00,18/04/2014
MESADES,108.00,19/04/2014
MESADES,108.00,20/04/2014
MESADES,108.00,21/04/2014
MESADES,51.00,22/04/2014
MESADES,63.00,23/04/2014
MESADES,54.00,24/04/2014
MESADES,75.00,25/04/2014
MESADES,53.00,26/04/2014
MESADES,53.00,27/04/2014
MESADES,53.00,28/04/2014
MESADES,73.00,29/04/2014
MESADES,56.00,30/04/2014
MESADES,62.00,01/05/2014
MESADES,62.00,02/05/2014
MESADES,62.00,03/05/2014
MESADES,62.00,04/05/2014
MESADES,62.00,05/05/2014
MESADES,50.00,06/05/2014
MESADES,72.00,07/05/2014
MESADES,71.00,08/05/2014
MESADES,52.00,09/05/2014
MESADES,61.00,10/05/2014
MESADES,61.00,11/05/2014
MESADES,61.00,12/05/2014
MESADES,54.00,13/05/2014
MESADES,54.00,14/05/2014
MESADES,63.00,15/05/2014
MESADES,71.00,16/05/2014
MESADES,56.00,17/05/2014
MESADES,56.00,18/05/2014
MESADES,56.00,19/05/2014
MESADES,57.00,20/05/2014
MESADES,75.00,21/05/2014
MESADES,82.00,22/05/2014
MESADES,74.00,23/05/2014
MESADES,73.00,24/05/2014
MESADES,73.00,25/05/2014
MESADES,73.00,26/05/2014
MESADES,110.00,27/05/2014
MESADES,60.00,28/05/2014
MESADES,67.00,29/05/2014
MESADES,51.00,30/05/2014
MESADES,34.00,31/05/2014
MESADES,34.00,01/06/2014
MESADES,34.00,02/06/2014
MESADES,49.00,03/06/2014
MESADES,71.00,04/06/2014
MESADES,58.00,05/06/2014
MESADES,78.00,06/06/2014
MESADES,78.00,07/06/2014
MESADES,78.00,08/06/2014
MESADES,78.00,09/06/2014
MESADES,36.00,10/06/2014
MESADES,66.00,11/06/2014
MESADES,129.00,12/06/2014
MESADES,114.00,13/06/2014
MESADES,68.00,14/06/2014
MESADES,68.00,15/06/2014
MESADES,68.00,16/06/2014
MESADES,24.00,17/06/2014
MESADES,14.00,18/06/2014
MESADES,34.00,19/06/2014
MESADES,45.00,20/06/2014
MESADES,45.00,21/06/2014
MESADES,45.00,22/06/2014
MESADES,45.00,23/06/2014
MESADES,71.00,24/06/2014
MESADES,30.00,25/06/2014
MESADES,33.00,26/06/2014
MESADES,27.00,27/06/2014
MESADES,33.00,28/06/2014
MESADES,33.00,29/06/2014
MESADES,33.00,30/06/2014
MESADES,56.00,01/07/2014
MESADES,52.00,02/07/2014
MESADES,84.00,03/07/2014
MESADES,74.00,04/07/2014
MESADES,75.00,05/07/2014
MESADES,75.00,06/07/2014
MESADES,75.00,07/07/2014
MESADES,98.00,08/07/2014
MESADES,124.00,09/07/2014
MESADES,124.00,10/07/2014
MESADES,98.00,11/07/2014
MESADES,101.00,12/07/2014
MESADES,101.00,13/07/2014
MESADES,101.00,14/07/2014
MESADES,92.00,15/07/2014
MESADES,80.00,16/07/2014
MESADES,64.00,17/07/2014
MESADES,66.00,18/07/2014
MESADES,57.00,19/07/2014
MESADES,57.00,20/07/2014
MESADES,57.00,21/07/2014
MESADES,50.00,22/07/2014
MESADES,95.00,23/07/2014
MESADES,40.00,24/07/2014
MESADES,56.00,25/07/2014
MESADES,103.00,26/07/2014
MESADES,103.00,27/07/2014
MESADES,103.00,28/07/2014
MESADES,72.00,29/07/2014
MESADES,38.00,30/07/2014
MESADES,50.00,31/07/2014
MESADES,70.00,01/08/2014
MESADES,42.00,02/08/2014
MESADES,42.00,03/08/2014
MESADES,42.00,04/08/2014
MESADES,89.00,05/08/2014
MESADES,107.00,06/08/2014
MESADES,104.00,07/08/2014
MESADES,74.00,08/08/2014
MESADES,64.00,09/08/2014
MESADES,64.00,10/08/2014
MESADES,64.00,11/08/2014
MESADES,93.00,12/08/2014
MESADES,88.00,13/08/2014
MESADES,88.00,14/08/2014
MESADES,86.00,15/08/2014
